user_id,skill_name,correct
572,107,0
301,149,0
853,147,1
722,149,0
804,131,0
296,107,1
472,147,1
229,107,1
29,107,0
301,149,1
853,147,1
709,109,0
390,107,0
217,107,1
390,107,0
804,131,1
738,149,0
804,131,1
738,149,0
722,149,0
537,144,0
537,144,1
301,149,1
287,107,0
390,107,1
29,107,0
287,107,0
472,147,1
96,107,0
722,149,1
29,107,0
30,149,1
229,107,1
431,108,1
709,109,0
368,107,1
558,146,0
853,131,1
301,147,1
472,131,0
96,107,1
395,149,1
431,148,0
171,148,1
296,107,1
301,147,1
853,131,1
472,131,1
853,131,1
472,131,1
853,131,1
301,131,0
431,148,1
30,149,1
301,131,1
301,131,1
738,149,1
395,149,1
301,131,0
472,131,1
537,144,1
301,131,0
472,131,1
742,107,1
217,107,0
390,107,0
558,146,0
301,131,0
296,108,0
738,149,1
390,107,0
301,131,1
296,108,1
723,144,0
217,107,0
301,131,0
723,144,0
301,131,0
301,131,0
301,131,1
29,107,1
96,108,1
723,144,0
779,144,0
819,108,1
779,144,1
30,149,1
431,149,1
96,148,0
96,148,1
723,144,1
395,149,1
558,146,1
308,147,0
431,149,0
308,147,0
709,109,1
296,148,1
804,107,0
779,143,0
779,143,1
96,149,0
390,107,0
180,107,0
431,149,1
783,144,1
180,107,0
180,107,0
308,147,0
349,147,0
390,107,0
96,131,1
349,147,0
363,107,0
96,131,1
287,108,1
363,107,0
96,131,0
180,107,1
363,107,0
96,131,0
723,144,0
819,148,1
783,144,0
723,144,0
537,146,0
537,146,0
431,149,1
96,131,0
724,148,1
96,131,1
96,131,1
349,147,0
2,109,0
537,146,1
572,131,1
2,109,0
363,107,0
722,149,1
572,131,1
363,107,1
779,131,0
572,131,0
390,107,1
572,131,1
558,107,0
349,147,0
349,147,0
349,147,1
804,147,1
431,147,1
659,147,0
659,147,0
572,131,0
723,144,0
572,131,1
558,107,0
723,144,0
723,144,0
431,147,1
349,147,1
2,109,1
308,131,1
804,147,1
308,131,0
723,144,0
308,131,1
180,107,1
390,108,1
779,131,0
308,131,0
572,147,0
779,131,0
431,131,1
779,131,0
431,131,1
722,147,0
779,131,0
308,131,0
229,108,1
783,144,1
368,107,1
722,147,1
349,148,1
572,147,0
308,131,0
431,131,0
558,107,0
431,131,0
558,107,0
738,147,0
395,147,0
180,131,1
723,144,1
180,131,1
308,131,0
431,131,0
180,131,1
308,131,0
395,147,0
180,131,1
308,131,1
722,147,1
431,131,0
390,148,0
738,147,0
431,131,1
308,131,1
390,148,1
738,147,1
431,131,1
2,143,0
395,147,1
287,148,0
2,143,0
395,147,1
349,107,0
537,108,1
738,147,1
368,107,0
723,109,0
2,143,1
287,148,0
500,109,0
500,109,0
309,109,0
659,147,0
659,147,0
363,107,1
390,149,0
287,148,1
309,109,1
780,107,0
804,107,1
390,149,1
738,131,1
780,107,1
537,148,1
738,131,0
738,131,0
2,143,1
722,131,1
738,131,0
722,131,0
287,107,0
722,131,0
500,109,1
722,131,0
738,131,1
274,146,1
390,149,1
738,131,0
219,147,0
287,149,0
738,131,0
738,131,0
219,147,1
229,148,1
219,147,1
395,131,0
738,131,1
2,144,0
738,131,1
395,131,1
2,144,1
309,143,1
309,143,1
395,131,1
722,131,1
722,131,0
395,131,0
722,131,1
395,131,0
219,131,1
219,131,1
395,131,1
219,131,1
219,131,1
722,131,1
390,149,1
537,149,1
395,131,0
500,143,1
309,144,0
309,144,1
395,131,1
363,149,1
309,144,0
2,144,0
2,144,0
368,107,0
500,143,1
309,144,1
154,107,0
2,144,1
537,149,0
500,144,0
461,109,0
500,144,1
537,149,1
368,107,1
363,149,1
154,107,0
154,107,0
779,131,1
780,107,1
722,109,1
219,107,0
779,131,0
779,131,1
779,131,0
779,131,1
461,109,0
2,146,1
723,146,0
659,147,1
546,109,0
546,109,0
368,108,1
500,144,0
309,146,1
500,144,0
219,149,0
219,149,1
659,147,1
546,109,1
219,149,0
500,144,0
537,149,1
219,149,0
558,107,0
219,149,1
363,149,0
363,149,0
546,146,1
461,109,0
558,107,1
309,107,0
345,107,0
309,107,0
345,107,1
500,144,1
309,107,0
219,149,1
461,109,0
309,107,0
309,107,0
546,107,1
537,147,0
537,147,0
297,143,1
537,147,1
537,147,1
309,107,1
723,146,0
345,107,1
2,107,1
546,107,0
779,109,1
723,146,0
723,146,0
783,146,0
363,149,1
461,109,0
461,109,1
537,131,1
558,107,1
537,131,0
546,107,0
537,131,1
546,107,0
546,107,1
229,149,0
500,146,1
461,143,0
274,108,1
461,143,0
461,143,1
723,146,0
546,107,0
297,146,1
461,143,1
537,131,1
537,131,1
309,107,0
309,107,0
309,107,0
461,144,0
461,144,0
546,107,0
783,146,1
461,144,1
558,107,0
682,108,0
2,107,1
682,108,1
461,144,0
461,144,1
779,147,0
287,149,1
723,146,0
546,107,1
779,147,0
500,107,1
819,149,0
661,149,1
819,149,1
723,146,1
546,108,1
297,107,0
287,149,1
450,109,1
297,107,0
461,146,0
558,107,0
2,107,0
682,143,1
461,146,1
229,149,1
450,143,0
500,107,0
229,149,1
546,148,0
819,149,1
229,149,1
450,143,0
500,107,0
287,149,0
661,149,1
546,148,0
461,107,1
2,107,1
661,149,1
546,148,1
287,149,1
450,143,0
297,108,1
345,149,0
450,143,0
345,149,1
461,107,0
819,149,1
546,149,0
274,148,0
546,149,0
661,107,0
297,148,1
450,143,1
546,149,0
287,107,0
546,149,0
219,107,0
345,149,1
546,149,1
450,143,1
287,107,0
345,149,1
500,107,0
2,108,1
546,149,0
546,149,0
783,107,1
558,108,1
723,107,0
682,107,0
297,149,1
661,107,0
546,149,0
287,107,0
450,144,0
723,107,1
682,107,1
297,149,0
450,144,0
219,107,0
546,149,1
345,147,0
450,144,1
780,107,0
219,107,0
297,149,1
219,107,0
546,149,1
450,144,0
450,144,0
500,107,1
546,147,1
780,107,0
546,147,1
450,144,1
558,148,1
219,107,0
297,149,1
219,107,0
219,107,0
2,148,1
546,131,1
500,107,1
546,131,1
819,131,0
546,131,0
546,131,1
819,131,0
546,131,0
546,131,1
297,147,0
368,148,1
297,147,0
780,108,1
450,146,0
450,146,0
297,147,1
450,146,0
297,147,0
558,149,0
558,149,0
297,147,1
450,146,1
297,131,1
2,149,0
558,149,1
368,149,0
2,149,0
780,148,0
780,148,1
558,149,1
819,131,1
2,149,0
783,107,1
723,107,1
2,149,1
270,148,1
368,149,1
558,149,0
783,107,0
780,149,0
280,109,0
2,149,1
723,107,0
558,149,0
819,131,1
558,149,1
450,107,0
780,149,1
450,107,0
280,109,0
780,149,0
780,149,1
219,107,1
2,149,1
558,147,1
368,149,0
723,107,0
368,149,0
450,107,0
558,147,1
783,107,0
780,149,1
783,107,0
368,149,0
450,107,0
723,107,0
723,107,0
2,147,0
280,109,1
270,149,0
780,147,1
368,149,0
270,149,1
270,149,1
780,147,1
270,149,1
450,107,0
2,147,0
819,131,1
2,147,0
819,131,1
723,107,0
2,147,1
280,143,0
368,149,0
368,149,0
450,107,0
2,147,1
450,107,0
280,143,0
280,143,0
280,143,1
368,149,1
2,131,1
450,107,0
280,143,1
450,107,1
2,131,1
558,131,0
2,131,0
558,131,0
2,131,1
2,131,0
558,131,1
558,131,0
2,131,0
203,143,1
558,131,1
558,131,0
723,108,0
783,108,0
450,107,0
723,108,1
450,107,0
2,131,1
450,107,0
450,107,0
450,107,0
558,131,0
558,131,1
280,144,0
558,131,0
768,109,0
280,144,1
558,131,1
682,149,1
768,109,1
368,149,1
203,143,0
203,143,1
783,108,1
450,107,0
450,107,0
280,144,0
280,144,0
450,107,0
287,107,0
450,107,0
280,144,0
287,107,0
280,144,0
682,149,1
287,107,1
280,144,0
368,147,0
368,147,0
723,148,1
280,144,0
280,144,1
768,143,0
368,147,0
768,143,0
558,107,0
368,147,0
819,147,0
368,147,0
682,149,1
368,147,1
819,147,0
368,147,1
280,146,1
558,107,0
368,131,1
368,131,1
682,147,0
558,107,0
682,147,0
558,107,0
783,148,1
682,147,1
280,107,1
682,147,1
368,131,1
558,107,0
280,107,0
368,131,1
558,107,1
280,107,0
280,107,0
768,143,0
280,107,0
768,143,1
450,108,0
450,108,0
450,108,0
819,147,1
768,143,1
450,108,0
450,108,1
819,147,1
450,148,0
450,148,1
450,149,0
450,149,0
450,149,0
450,149,0
450,149,1
450,149,0
450,149,1
229,147,1
229,147,1
682,107,0
450,149,1
682,107,0
682,107,1
450,147,0
450,147,0
450,147,1
450,147,1
450,131,0
450,131,1
450,131,0
450,131,1
450,131,0
450,131,0
450,131,0
450,131,1
450,131,1
847,109,0
847,109,0
847,109,1
229,131,1
229,131,1
847,143,0
847,143,1
847,143,0
229,131,0
847,143,0
847,143,0
847,143,0
229,131,0
847,143,0
229,131,1
229,131,1
847,144,1
847,144,0
847,144,0
847,144,0
847,144,1
842,149,0
842,149,0
842,149,0
842,149,1
842,149,1
461,107,1
461,107,1
842,149,0
847,146,0
847,146,1
461,108,1
842,149,1
461,148,0
461,148,1
847,108,1
842,147,0
842,147,1
461,149,1
842,147,1
461,149,1
461,149,1
842,131,1
842,131,1
842,131,0
842,131,1
842,131,0
842,131,0
842,131,0
842,131,0
842,131,1
728,109,1
461,147,1
461,147,0
461,147,0
461,147,1
461,131,1
461,131,1
461,131,0
461,131,0
461,131,1
461,131,1
728,143,0
728,143,1
728,143,0
728,143,0
728,143,0
728,144,0
728,144,1
728,144,1
504,131,0
504,131,1
504,131,0
504,131,0
504,131,0
504,131,0
504,131,0
504,131,0
504,131,1
728,146,0
728,146,1
504,131,0
504,131,0
504,131,0
504,131,0
504,131,1
728,107,0
728,107,0
504,151,0
504,151,0
504,151,0
504,151,0
504,151,0
504,151,0
504,151,0
728,107,0
728,107,0
728,107,0
728,107,0
728,107,0
728,107,0
728,107,0
728,107,0
728,108,0
728,108,1
416,107,0
728,148,1
728,149,1
728,149,1
728,149,1
416,108,1
416,148,0
416,148,1
728,147,0
195,107,0
195,107,0
195,107,0
195,107,0
195,107,0
195,107,0
150,107,1
150,107,1
150,107,0
150,107,0
150,107,0
150,107,0
150,107,0
150,107,1
630,147,0
630,147,1
630,147,1
150,108,1
150,148,0
150,148,0
150,148,0
150,148,0
150,148,0
150,148,0
150,148,0
150,148,0
630,131,0
630,131,1
630,131,1
150,149,0
150,149,1
630,131,0
150,149,1
344,23,1
630,131,1
630,131,0
630,131,1
150,149,1
630,107,0
344,19,1
630,107,1
150,147,0
150,147,1
150,147,1
385,131,1
344,20,0
385,131,0
385,131,1
630,107,0
385,131,1
150,131,1
385,131,0
344,134,0
385,131,0
150,131,1
385,131,1
344,134,1
150,131,0
630,107,0
150,131,1
150,131,1
385,147,0
385,147,1
630,107,1
150,148,1
385,147,1
344,134,1
327,107,0
327,107,0
327,107,0
385,149,0
385,149,1
385,149,1
327,107,1
385,149,0
385,149,0
385,149,1
344,111,0
344,111,0
327,107,1
327,107,1
344,111,0
344,111,0
327,149,0
327,149,1
327,149,1
327,149,1
327,147,1
291,107,1
172,143,1
217,107,0
327,147,1
217,107,1
327,131,1
327,131,1
217,131,1
327,131,0
217,131,0
217,131,1
327,131,0
327,131,1
217,131,0
217,131,1
327,131,0
327,131,0
217,131,0
217,131,0
217,131,1
327,131,1
172,143,0
172,143,0
172,143,1
685,109,0
685,109,1
213,109,0
213,109,0
671,109,1
671,143,0
671,143,0
671,143,0
671,143,0
688,131,0
671,143,0
213,109,0
671,143,1
671,143,1
688,131,0
213,109,0
688,131,0
671,144,0
671,144,1
688,131,0
671,144,1
213,109,1
176,109,1
688,131,0
688,131,0
213,143,0
671,146,0
671,146,1
343,147,1
213,143,1
230,109,0
176,143,0
176,143,1
671,107,0
671,107,1
158,107,0
176,143,1
158,107,0
343,149,0
463,109,1
213,144,0
343,149,1
671,107,1
176,144,1
213,144,0
158,107,1
343,149,1
213,144,0
671,107,1
213,144,1
463,143,1
463,143,1
671,108,1
176,144,0
176,144,1
158,107,1
213,144,1
671,148,0
671,148,1
213,143,1
375,147,1
158,149,1
22,109,1
375,147,0
671,149,1
375,147,1
158,149,1
463,146,0
671,149,1
176,146,1
671,149,1
158,149,1
375,131,1
375,131,1
375,131,0
375,131,0
671,147,0
213,146,0
671,147,1
375,131,1
671,147,1
375,131,0
463,146,0
375,131,0
375,131,1
213,146,1
671,131,0
671,131,1
671,131,1
176,107,0
671,131,1
176,107,1
671,131,0
463,146,0
671,131,1
270,147,0
22,143,1
574,107,0
463,146,0
22,143,1
176,107,1
463,146,1
270,147,0
270,147,1
176,107,0
176,107,0
176,107,0
463,107,0
585,148,1
463,107,0
270,147,1
213,107,1
270,131,0
618,109,0
618,109,0
463,107,1
618,109,1
270,131,0
176,107,1
270,131,1
270,131,1
270,131,0
618,143,0
270,131,1
22,144,0
22,144,0
270,131,1
618,143,0
761,131,1
176,108,1
463,107,1
618,143,1
618,143,0
618,143,1
22,144,1
213,107,1
761,131,0
585,149,1
618,144,0
761,131,1
618,144,1
213,107,0
270,107,1
598,149,1
176,148,1
585,149,1
761,131,0
761,131,1
598,149,1
761,131,0
761,131,0
230,109,1
22,144,0
574,107,0
618,144,1
270,107,0
574,107,0
598,149,1
574,107,0
463,107,1
270,107,0
270,107,0
574,107,0
22,144,0
22,144,0
270,107,0
213,107,1
270,107,0
230,143,0
463,149,0
270,107,0
463,149,1
574,107,0
270,107,0
230,143,0
270,107,0
230,143,0
761,131,1
176,149,0
230,143,0
176,149,1
509,107,1
463,149,1
426,109,1
176,149,1
213,108,1
230,143,1
22,144,1
230,143,1
426,143,1
463,149,1
509,149,0
585,149,1
270,107,1
426,143,0
176,149,0
176,149,1
761,147,0
426,143,0
213,148,1
426,143,1
574,107,0
574,107,1
463,131,1
463,131,0
463,131,0
463,131,0
426,144,0
426,144,1
828,151,0
426,144,0
426,144,0
828,151,0
213,149,0
426,144,1
828,151,0
230,144,1
213,149,1
509,149,1
828,151,0
828,151,0
693,109,1
213,149,1
828,151,0
761,147,0
693,143,1
761,147,1
509,149,1
585,147,0
230,144,1
585,147,0
685,143,0
585,147,0
693,143,1
685,143,0
585,147,0
213,149,1
828,83,1
761,147,0
585,147,1
761,147,0
685,143,1
761,147,1
693,144,0
693,144,1
828,151,0
585,147,0
574,107,1
585,147,1
176,147,0
176,147,1
618,146,0
828,151,0
176,147,1
426,146,0
693,144,0
685,143,0
426,146,1
685,143,1
828,151,0
693,144,0
176,131,1
426,107,0
176,131,1
618,146,1
585,131,1
693,144,0
426,107,0
176,131,1
509,149,1
426,107,1
585,131,1
176,131,1
585,131,1
585,131,0
693,144,1
463,131,1
585,131,0
585,131,0
585,131,0
426,107,0
213,147,0
585,131,1
426,107,0
487,109,0
345,143,1
213,147,1
487,109,0
761,149,0
693,146,1
230,146,0
761,149,1
230,146,1
22,146,0
685,144,0
213,147,1
685,144,0
426,107,1
213,131,1
345,107,1
685,144,1
213,131,1
487,109,1
345,131,1
598,147,1
213,131,1
693,107,1
213,131,0
598,147,1
585,107,1
426,107,1
213,131,0
761,149,1
585,107,0
213,131,1
598,131,1
598,131,1
426,108,1
598,131,0
598,131,1
598,131,0
585,107,0
598,131,1
463,131,0
230,108,1
426,148,1
487,143,1
509,147,0
685,144,0
685,144,0
463,131,0
509,147,0
463,131,0
585,107,0
761,149,1
685,144,1
426,149,0
585,107,1
426,149,1
230,149,0
230,149,0
487,143,1
426,149,1
230,149,1
509,147,0
22,107,0
693,131,1
22,107,0
22,107,0
693,131,1
615,109,0
615,109,0
230,149,1
693,131,0
463,131,0
463,131,0
693,131,0
426,149,0
693,131,1
693,131,0
426,149,1
693,131,0
693,131,0
463,131,0
693,131,0
598,107,0
693,131,1
463,131,0
426,147,1
693,147,0
463,131,0
693,147,1
463,131,0
598,107,1
693,147,1
509,147,0
230,149,1
426,147,1
509,147,1
509,147,1
694,109,0
694,109,0
685,146,1
685,146,1
507,107,1
487,144,0
487,144,0
230,147,0
487,144,0
487,144,0
694,109,1
574,107,0
574,107,0
693,149,0
487,144,0
487,144,1
230,147,1
693,149,1
426,131,1
463,131,1
574,107,1
426,131,1
463,131,1
230,147,1
693,149,1
426,131,0
449,109,1
230,131,1
230,131,0
230,131,1
426,131,1
230,131,0
693,149,1
661,107,0
509,151,0
426,131,0
426,131,0
449,143,0
487,144,0
426,131,0
230,131,1
449,143,1
487,144,0
509,151,0
230,131,0
661,107,0
426,131,0
694,146,0
539,109,0
694,146,0
230,131,0
539,109,0
230,131,1
694,146,1
693,148,1
426,131,1
539,109,1
449,143,0
129,109,0
693,108,1
129,109,0
129,109,1
574,149,1
661,107,0
449,143,0
449,143,0
574,149,1
661,107,0
449,143,1
334,107,0
462,107,1
129,143,1
129,143,1
334,107,0
694,107,1
449,144,1
334,107,0
334,107,0
22,107,1
334,107,1
520,143,1
151,131,1
661,107,0
151,131,1
129,144,0
507,107,0
129,144,1
507,107,0
694,107,1
449,144,1
462,107,0
574,149,0
574,149,1
391,109,0
129,144,1
694,107,1
462,107,0
507,107,0
605,149,1
507,107,0
462,107,0
694,108,1
449,146,1
140,109,1
605,149,1
334,107,0
334,107,0
334,107,0
334,107,0
694,148,0
129,146,0
694,148,1
195,107,0
605,149,1
129,146,1
391,109,1
140,143,1
462,107,1
507,107,0
574,147,1
694,149,0
507,107,1
140,143,1
334,107,0
422,109,0
694,149,1
422,109,1
605,147,0
334,107,0
487,144,0
487,144,0
605,147,1
637,109,1
487,144,0
516,109,1
694,149,1
487,144,0
539,143,1
605,147,1
487,144,0
574,147,1
487,144,1
334,107,0
334,107,0
449,107,1
391,143,0
129,107,1
516,143,1
140,144,0
391,143,0
539,143,0
140,144,0
605,131,1
539,143,0
391,143,0
140,144,1
605,131,1
694,149,1
391,143,0
605,131,1
391,143,1
605,131,1
507,107,1
618,107,0
539,143,1
618,107,0
637,143,0
391,143,1
151,107,0
637,143,0
516,143,0
422,143,1
22,107,1
520,146,0
151,107,1
140,144,0
422,143,1
520,146,0
516,143,1
140,144,1
637,143,1
129,107,1
334,107,0
449,107,1
422,144,0
516,144,0
694,147,0
422,144,1
516,144,1
507,149,0
637,143,1
520,146,1
618,107,1
334,107,1
618,107,0
694,147,0
694,147,0
22,107,0
370,107,1
637,144,0
516,144,0
637,144,0
637,144,1
507,149,0
516,144,1
391,144,0
449,107,0
391,144,0
391,144,0
151,107,1
391,144,1
334,107,1
711,109,1
129,107,1
507,149,0
507,149,1
449,107,0
618,107,0
618,107,0
618,107,0
370,107,0
391,144,0
422,144,0
605,107,0
422,144,1
605,107,0
605,107,0
637,144,0
694,147,0
637,144,0
637,144,0
694,147,0
637,144,0
140,146,0
694,147,0
140,146,0
129,108,1
370,107,0
449,107,0
151,107,1
347,131,1
507,149,1
694,147,0
516,146,1
347,131,1
520,107,0
694,147,0
449,107,1
694,147,0
347,131,0
685,107,1
347,131,1
347,131,1
675,109,0
422,146,0
675,109,0
605,109,1
370,107,0
637,144,1
496,143,1
347,147,1
140,146,1
675,109,1
334,108,0
347,147,1
694,147,0
694,147,0
618,107,0
129,148,1
422,146,1
151,147,0
449,108,1
370,107,1
151,147,1
347,149,0
675,143,0
334,108,1
391,144,0
151,147,1
507,149,0
516,108,1
520,107,1
347,149,1
496,143,0
694,131,0
618,107,1
496,143,1
694,131,0
347,149,1
675,143,1
370,108,0
618,107,0
618,107,0
694,131,1
694,131,1
370,108,1
140,107,1
675,143,0
347,149,1
391,144,1
675,143,1
520,149,0
129,149,0
422,107,0
449,148,1
129,149,1
370,148,1
694,131,0
520,149,1
637,146,1
334,148,1
675,144,0
675,144,0
694,131,0
296,149,1
618,108,1
675,144,0
694,131,0
675,144,0
520,149,1
694,131,1
140,107,0
507,149,1
618,148,1
694,131,0
675,144,0
296,149,1
694,131,1
675,144,0
574,131,1
507,147,0
422,107,0
675,144,1
129,149,1
574,131,1
496,144,0
574,131,0
129,149,1
449,149,0
370,149,1
539,144,1
507,147,1
520,149,1
296,149,1
496,144,1
507,147,1
574,131,0
449,149,1
574,131,1
516,149,0
539,144,0
516,149,1
675,144,1
574,131,0
574,131,0
859,107,0
422,108,1
370,149,1
151,149,0
859,107,0
516,149,0
151,149,1
516,149,1
391,146,0
391,146,1
637,107,0
539,144,0
574,131,0
539,144,1
507,131,1
496,144,0
449,149,1
507,131,1
496,144,0
574,131,0
507,131,1
129,147,0
297,131,1
151,149,1
140,107,1
507,131,0
574,131,0
637,107,0
618,149,0
637,107,1
618,149,1
370,149,1
859,107,0
618,149,1
507,131,0
792,109,1
507,131,0
618,149,1
297,131,0
859,107,0
422,148,0
422,148,1
574,131,1
516,149,1
507,131,1
370,147,1
297,131,0
675,146,1
296,147,0
449,149,1
297,131,1
370,147,1
297,131,0
296,147,1
618,147,0
618,147,0
539,146,1
496,144,1
618,147,1
313,107,0
140,107,0
297,131,1
421,109,0
618,147,1
421,109,0
523,56,1
296,147,1
637,107,0
859,107,1
421,109,1
523,75,0
637,107,0
140,107,0
637,107,0
523,75,1
313,107,1
618,131,1
370,131,1
618,131,1
370,131,1
370,131,0
140,107,1
370,131,0
449,147,0
370,131,0
370,131,0
618,131,0
370,131,0
449,147,0
618,131,0
618,131,1
370,131,0
449,147,0
370,131,0
618,131,1
684,109,0
129,147,1
370,131,0
421,143,0
391,107,1
684,143,0
675,107,0
296,131,0
675,107,1
129,147,0
684,143,0
129,147,1
530,107,1
421,143,0
684,143,0
637,107,0
297,107,1
684,144,0
421,143,1
296,131,0
684,144,1
637,107,1
296,131,1
684,144,0
195,107,0
195,107,0
684,144,0
296,131,1
195,107,1
296,131,0
449,147,0
140,108,0
618,107,1
370,131,1
449,147,0
421,143,0
140,108,1
449,147,0
449,147,1
370,131,0
684,144,0
421,143,0
684,146,1
297,107,1
462,149,0
449,147,0
296,131,0
449,147,1
296,131,1
462,149,1
684,107,1
370,131,1
296,131,0
296,131,0
530,107,0
421,143,0
496,107,0
530,107,1
296,131,1
675,107,1
637,107,1
195,107,0
421,143,1
480,143,1
297,107,1
530,149,1
391,107,0
140,148,1
195,107,1
530,149,0
530,149,1
637,108,1
496,107,0
294,109,1
334,149,1
480,143,0
334,149,1
480,143,0
675,107,0
294,143,0
675,107,1
530,149,1
449,131,1
334,149,0
421,144,0
151,149,0
294,143,0
421,144,1
334,149,1
449,131,1
391,107,0
294,143,0
391,107,1
449,131,0
449,131,1
140,149,1
421,144,0
294,143,1
480,143,1
294,143,1
449,131,0
422,149,1
449,131,0
449,131,1
421,144,0
422,149,0
294,144,0
496,107,0
294,144,1
496,107,0
151,149,1
637,148,0
637,148,0
422,149,1
140,149,1
637,148,1
334,147,0
294,144,1
421,144,1
140,149,1
334,147,0
480,144,0
480,144,1
422,149,1
151,109,0
140,131,1
391,107,0
126,149,1
294,146,1
140,131,1
126,149,1
391,107,0
140,131,0
140,131,0
391,107,0
126,149,0
859,107,0
859,107,0
126,149,0
421,146,1
391,107,1
294,107,0
422,147,0
480,144,0
294,107,0
140,131,0
422,147,1
334,147,0
859,107,0
859,107,0
126,149,1
294,107,1
422,147,1
480,144,1
126,147,1
126,147,1
140,131,1
140,131,0
421,107,0
421,107,1
140,131,0
859,107,1
140,131,0
422,131,0
422,131,1
422,131,1
140,131,1
294,107,1
422,131,0
422,131,1
294,107,0
422,131,1
123,109,0
135,108,1
241,109,0
135,148,1
422,107,1
123,109,0
480,146,1
487,146,0
859,107,0
859,107,0
123,109,1
859,107,0
294,107,1
140,147,1
714,109,0
241,109,1
422,107,0
294,108,1
422,107,1
140,147,1
480,107,0
714,109,0
480,107,0
859,107,1
480,107,0
714,109,0
714,109,0
487,146,1
334,131,0
334,131,1
334,131,0
334,131,1
294,148,1
714,109,0
334,131,0
422,107,1
123,143,1
334,131,1
334,131,0
334,131,0
123,143,1
334,131,1
480,107,0
241,143,1
480,107,0
714,109,1
480,107,0
241,143,1
487,107,0
294,149,0
123,144,0
135,149,1
294,149,1
812,109,1
714,143,0
812,143,1
480,107,0
812,143,1
123,144,1
480,107,1
334,143,0
714,143,0
334,143,0
294,149,1
714,143,0
714,143,0
123,144,0
334,143,1
714,143,0
135,149,1
123,144,1
334,143,1
714,143,0
241,144,0
294,149,0
241,144,0
714,143,1
378,109,1
714,143,0
616,107,1
241,144,1
135,149,1
241,144,0
294,149,1
378,143,0
378,143,1
714,143,1
241,144,1
123,146,0
714,144,0
294,147,0
714,144,1
378,143,0
294,147,1
98,149,0
98,149,1
294,147,1
378,143,1
98,149,1
294,131,1
294,131,1
123,146,1
294,131,0
378,144,0
294,131,0
378,144,1
714,144,1
294,131,1
98,149,1
294,131,1
241,146,1
658,109,1
480,107,0
616,107,1
812,146,1
480,107,1
98,131,1
812,107,0
378,144,1
714,146,1
221,107,0
480,107,0
241,107,0
241,107,1
812,107,0
812,107,1
378,146,1
719,109,0
714,107,0
714,107,1
536,109,1
185,146,0
185,146,0
719,109,0
221,107,1
480,107,0
719,109,1
812,107,0
185,146,1
719,143,1
378,107,1
714,107,0
714,107,0
714,107,0
714,107,1
616,107,0
123,107,0
123,107,1
658,143,1
616,107,0
536,143,0
480,107,0
536,143,1
480,107,0
792,143,1
378,107,1
151,109,0
151,109,0
812,107,0
714,107,0
480,107,0
135,147,1
536,143,1
480,107,1
812,107,1
151,109,1
658,143,0
792,143,1
523,109,1
378,107,0
357,149,0
135,147,1
812,107,0
714,107,1
536,144,0
719,107,0
719,107,0
719,107,0
357,149,1
616,149,1
658,143,1
221,107,0
378,108,1
581,109,0
714,108,1
536,144,1
581,109,1
616,149,1
357,149,1
812,107,1
378,148,1
123,107,0
714,148,1
172,109,1
480,108,0
581,143,0
792,146,1
581,143,0
536,144,0
343,149,1
378,149,1
812,108,1
357,149,1
536,144,0
185,149,0
714,149,0
185,149,0
173,107,1
658,144,0
714,149,0
123,107,0
378,149,1
616,149,0
658,144,0
536,144,1
480,108,0
719,107,0
185,149,1
719,107,0
123,107,1
714,149,1
221,107,1
357,147,0
343,131,1
581,143,0
123,107,0
357,147,0
812,148,1
343,131,0
616,149,1
480,108,1
343,131,1
714,149,0
343,131,0
719,107,0
780,131,1
719,107,1
714,149,0
135,131,1
581,143,0
343,131,0
780,131,1
343,131,1
173,107,1
343,131,0
343,131,0
812,149,1
780,131,0
123,107,0
343,131,1
812,149,1
287,147,0
637,149,1
492,149,1
690,109,1
581,143,1
287,147,0
637,149,0
648,109,1
780,131,0
714,149,0
287,147,1
714,149,1
172,144,0
480,148,1
637,149,1
173,107,0
172,144,0
287,147,1
690,143,1
536,146,1
172,144,1
719,107,0
135,131,1
172,144,0
780,131,1
581,143,0
637,149,1
812,149,1
581,143,1
690,143,1
792,108,1
123,107,0
780,131,0
287,131,0
287,131,1
172,144,1
173,108,1
123,107,0
714,149,0
780,131,1
492,149,1
714,149,1
581,144,0
690,144,0
792,148,0
690,144,1
581,144,1
648,143,0
173,148,1
648,143,0
287,131,1
792,148,0
287,131,1
637,147,0
792,148,1
637,147,0
714,147,0
812,147,1
287,131,0
714,147,1
287,131,0
123,107,1
714,147,0
135,131,0
714,147,1
648,143,1
690,144,1
581,144,1
287,131,0
480,149,0
99,147,1
812,147,1
480,149,1
714,131,1
357,147,0
357,147,0
714,131,1
287,131,1
99,147,1
173,149,0
135,131,1
719,107,0
792,149,0
714,131,0
343,107,1
135,131,1
719,107,0
812,131,1
221,147,0
221,147,1
648,143,1
812,131,1
173,149,1
780,107,0
812,131,1
357,147,1
123,108,1
812,131,1
172,146,1
221,147,0
173,149,1
690,146,1
357,147,1
99,131,0
714,131,0
714,131,0
792,149,1
480,149,0
714,131,1
714,131,1
581,146,0
780,107,0
581,146,1
221,147,1
480,149,1
792,149,1
173,149,1
648,144,0
648,144,1
792,149,1
173,147,0
780,107,0
173,147,0
123,148,1
173,147,1
780,107,0
173,147,1
648,144,0
99,131,1
690,107,1
667,149,1
99,131,0
581,107,0
173,131,1
648,144,1
173,131,1
523,143,0
173,131,0
